,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1981,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
1982,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Bar Volo,43.66546184849369,-79.38569158315659,Beer Bar
1983,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
1984,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,T-Swirl Crepe,43.663452,-79.384125,Creperie
1985,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,Arts & Crafts Store
1986,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Como En Casa,43.66516,-79.384796,Mexican Restaurant
1987,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
1988,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Sushi Box,43.66295954544153,-79.38657996066198,Sushi Restaurant
1989,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
1990,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Starbucks,43.662407,-79.385943,Coffee Shop
1991,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
1992,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
1993,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Dollarama,43.66068,-79.38468,Discount Store
1994,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Starbucks,43.6595874273128,-79.3852515870617,Coffee Shop
1995,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Flock Rotisserie + Greens,43.659167,-79.389475,Fried Chicken Joint
1996,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,W Burger Bar,43.66133100835633,-79.3835570768382,Burger Joint
1997,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Bubble Bath & Spa,43.65904951746615,-79.38534357912432,Spa
1998,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Fran's,43.661255320138636,-79.38389304122866,Diner
1999,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Starbucks,43.658204,-79.388998,Coffee Shop
2000,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Booster Juice,43.65865699,-79.38868207,Juice Bar
2001,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Aroma Espresso Bar,43.658927676749364,-79.38990298985978,Café
2002,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Subway,43.659132014268515,-79.39111410032399,Sandwich Place
2003,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Hart House Gym,43.66417202442517,-79.39488839857401,Gym
2004,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Tim Hortons,43.6610382,-79.3937966,Coffee Shop
2005,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Starbucks,43.660887,-79.39372,Coffee Shop
2006,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Convocation Hall,43.66082829233904,-79.39524545662506,College Auditorium
2007,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Tim Hortons,43.658175,-79.3906813,Coffee Shop
2008,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Tim Hortons,43.6589062,-79.3886961,Coffee Shop
2009,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,SUDS,43.65988035580764,-79.39471219966201,Bar
2010,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,Tim Hortons,43.6594149,-79.3912214,Coffee Shop
2011,Queen's Park / Ontario Provincial Government,43.6623015,-79.3894938,RBC Royal Bank,43.65933603842843,-79.38977326176165,Bank
2012,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Hilton Garden Inn,43.63851877906645,-79.61872101399192,Hotel
2013,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Quesada Mexican Grill,43.63691569975329,-79.62058021407259,Burrito Place
2014,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Courtyard Mississauga-Airport Corporate Centre West,43.641405402386695,-79.61554332646301,Hotel
2015,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Tim Hortons,43.63629258792057,-79.61565527116397,Coffee Shop
2016,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Subway,43.63687261402064,-79.62087851927868,Sandwich Place
2017,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Mary Brown's Famous Chicken,43.63683566544911,-79.62057539641114,Fried Chicken Joint
2018,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Starbucks,43.63696,-79.62103,Coffee Shop
2019,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Great North American Grill,43.63842948751721,-79.61875587791347,American Restaurant
2020,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Anoush Middle Eastern Cuisine,43.636848,-79.62077,Middle Eastern Restaurant
2021,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Anoush,43.63676913761602,-79.62083985121491,Mediterranean Restaurant
2022,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Dixie & Eglinton,43.63602625710444,-79.62109760252298,Intersection
2023,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Eglinton & Creekbank,43.640973698064485,-79.6144890667529,Intersection
2024,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,LA Fitness,43.637794,-79.621765,Gym
2025,Business reply mail Processing CentrE,43.6627439,-79.321558,Rorschach Brewing Co.,43.6634831695922,-79.31982368639481,Brewery
2026,Business reply mail Processing CentrE,43.6627439,-79.321558,Leslieville Farmers Market,43.664901398008624,-79.31978354343948,Farmers Market
2027,Business reply mail Processing CentrE,43.6627439,-79.321558,The Sidekick,43.66448428095712,-79.3251615270421,Comic Shop
2028,Business reply mail Processing CentrE,43.6627439,-79.321558,Queen Margherita Pizza,43.664685391781596,-79.32416396716876,Pizza Place
2029,Business reply mail Processing CentrE,43.6627439,-79.321558,Chino Locos,43.664653279986126,-79.32558448882219,Burrito Place
2030,Business reply mail Processing CentrE,43.6627439,-79.321558,The Green Wood,43.66472825054798,-79.32411719351869,Restaurant
2031,Business reply mail Processing CentrE,43.6627439,-79.321558,Chick-n-Joy,43.66518127981666,-79.32140349279904,Fast Food Restaurant
2032,Business reply mail Processing CentrE,43.6627439,-79.321558,Ashbridges Bay Skatepark,43.662547867049305,-79.31563069104494,Skate Park
2033,Business reply mail Processing CentrE,43.6627439,-79.321558,East End Garden Centre & Hardware,43.664555216809305,-79.32459829159242,Garden Center
2034,Business reply mail Processing CentrE,43.6627439,-79.321558,Amin Car Repair Garage,43.66354387979742,-79.32013017528811,Auto Workshop
2035,Business reply mail Processing CentrE,43.6627439,-79.321558,The Ashbridge Estate,43.66469084363967,-79.32180485658496,Garden
2036,Business reply mail Processing CentrE,43.6627439,-79.321558,TTC Russell Division,43.66490791114473,-79.32255956772657,Light Rail Station
2037,Business reply mail Processing CentrE,43.6627439,-79.321558,The Ten Spot,43.664814785818976,-79.32421263111455,Spa
2038,Business reply mail Processing CentrE,43.6627439,-79.321558,ONE Academy,43.66225256325049,-79.32691097259521,Gym / Fitness Center
2039,New Toronto / Mimico South / Humber Bay Shores,43.6056466,-79.50132070000001,LCBO,43.60228082768786,-79.4993016827402,Liquor Store
2040,New Toronto / Mimico South / Humber Bay Shores,43.6056466,-79.50132070000001,New Toronto Fish & Chips,43.60184940532482,-79.50328125758809,Restaurant
2041,New Toronto / Mimico South / Humber Bay Shores,43.6056466,-79.50132070000001,Domino's Pizza,43.60158294371704,-79.50090463107409,Pizza Place
2042,New Toronto / Mimico South / Humber Bay Shores,43.6056466,-79.50132070000001,Delicia Bakery & Pastry,43.601402988357286,-79.50301234678948,Bakery
2043,New Toronto / Mimico South / Humber Bay Shores,43.6056466,-79.50132070000001,Lucky Dice Restaurant,43.601392135734876,-79.50305626141281,Café
2044,New Toronto / Mimico South / Humber Bay Shores,43.6056466,-79.50132070000001,Popeyes Louisiana Kitchen,43.6020694028516,-79.49940016778937,Fried Chicken Joint
2045,New Toronto / Mimico South / Humber Bay Shores,43.6056466,-79.50132070000001,McDonald's,43.60246404619248,-79.49885909892578,Fast Food Restaurant
2046,New Toronto / Mimico South / Humber Bay Shores,43.6056466,-79.50132070000001,Shoppers Drug Mart,43.601677,-79.502239,Pharmacy
2047,New Toronto / Mimico South / Humber Bay Shores,43.6056466,-79.50132070000001,Coffee Time,43.6022843976276,-79.4998572447178,Coffee Shop
2048,New Toronto / Mimico South / Humber Bay Shores,43.6056466,-79.50132070000001,Halibut House Fish and Chips Inc.,43.60196,-79.501147,Seafood Restaurant
2049,New Toronto / Mimico South / Humber Bay Shores,43.6056466,-79.50132070000001,Sense Appeal,43.601729,-79.501063,Café
2050,New Toronto / Mimico South / Humber Bay Shores,43.6056466,-79.50132070000001,Maple Leaf House,43.602039568126486,-79.49867786252557,American Restaurant
2051,New Toronto / Mimico South / Humber Bay Shores,43.6056466,-79.50132070000001,Crossfit Colosseum,43.604815756762726,-79.50702399614443,Gym
2052,New Toronto / Mimico South / Humber Bay Shores,43.6056466,-79.50132070000001,Coaching for Change,43.60208799999999,-79.4980617,Business Service
2053,Alderwood / Long Branch,43.60241370000001,-79.54348409999999,Il Paesano Pizzeria & Restaurant,43.60128,-79.545028,Pizza Place
2054,Alderwood / Long Branch,43.60241370000001,-79.54348409999999,Toronto Gymnastics International,43.59983195234328,-79.54292448822379,Gym
2055,Alderwood / Long Branch,43.60241370000001,-79.54348409999999,Timothy's Pub,43.60016508568706,-79.54469872722389,Pub
2056,Alderwood / Long Branch,43.60241370000001,-79.54348409999999,Tim Hortons,43.60239631505536,-79.5450476557017,Coffee Shop
2057,Alderwood / Long Branch,43.60241370000001,-79.54348409999999,Pizza Pizza,43.60534035117562,-79.54725175609202,Pizza Place
2058,Alderwood / Long Branch,43.60241370000001,-79.54348409999999,Subway,43.59915224732402,-79.54439458247475,Sandwich Place
2059,Alderwood / Long Branch,43.60241370000001,-79.54348409999999,Rexall,43.601951,-79.545694,Pharmacy
2060,Alderwood / Long Branch,43.60241370000001,-79.54348409999999,Alderwood Pool,43.60180197683229,-79.54724725574704,Pool
2061,Alderwood / Long Branch,43.60241370000001,-79.54348409999999,Sir Adam Beck Rink,43.602526494798546,-79.5474551115246,Skating Rink
2062,Alderwood / Long Branch,43.60241370000001,-79.54348409999999,Franklin Horner Community Centre,43.60370722144246,-79.53813754757284,Athletics & Sports
2063,The Kingsway / Montgomery Road / Old Mill North,43.653653600000005,-79.5069436,Lambton Kingsway Outdoor Pool,43.65482054616071,-79.50923055177938,Pool
2064,The Kingsway / Montgomery Road / Old Mill North,43.653653600000005,-79.5069436,Lambton-Kingsway Park,43.65708490159558,-79.5081446552562,Park
2065,The Kingsway / Montgomery Road / Old Mill North,43.653653600000005,-79.5069436,Humber River Falls,43.65561677331574,-79.50170233015278,River
2066,Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East,43.6362579,-79.49850909999999,Lions Locksmith Etobicoke,43.63528313491173,-79.49996709823607,Locksmith
2067,Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East,43.6362579,-79.49850909999999,Eggsmart,43.6384,-79.49943,Breakfast Spot
2068,Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East,43.6362579,-79.49850909999999,Woodford Park,43.63315249748257,-79.49626581098377,Baseball Field
2069,Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East,43.6362579,-79.49850909999999,Tornado Plumbing,43.63551608336421,-79.49275732040405,Construction & Landscaping
2070,Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West,43.6288408,-79.52099940000001,South St. Burger,43.63131374571208,-79.51840794740386,Burger Joint
2071,Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West,43.6288408,-79.52099940000001,Wingporium,43.630275355081025,-79.51816911632163,Wings Joint
2072,Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West,43.6288408,-79.52099940000001,Dollarama,43.629883,-79.518627,Discount Store
2073,Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West,43.6288408,-79.52099940000001,Healthy Planet,43.63021350898869,-79.51849539043684,Supplement Shop
2074,Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West,43.6288408,-79.52099940000001,Artisano Bakery Café,43.63100591046913,-79.51817164574096,Bakery
2075,Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West,43.6288408,-79.52099940000001,7-Eleven,43.6291072,-79.5174309,Convenience Store
2076,Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West,43.6288408,-79.52099940000001,McDonald's,43.630001568710206,-79.5181980325409,Fast Food Restaurant
2077,Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West,43.6288408,-79.52099940000001,Subway,43.63165898987162,-79.5190008585837,Sandwich Place
2078,Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West,43.6288408,-79.52099940000001,Jim & Maria's No Frills,43.631152,-79.518617,Grocery Store
2079,Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West,43.6288408,-79.52099940000001,RONA,43.6293926,-79.5183198,Hardware Store
2080,Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West,43.6288408,-79.52099940000001,Once Upon A Child,43.63107450118501,-79.51828995238323,Kids Store
2081,Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West,43.6288408,-79.52099940000001,Value Village,43.63126851470556,-79.51823830604553,Thrift / Vintage Store
2082,Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West,43.6288408,-79.52099940000001,Kingsway Boxing Club,43.627254438608404,-79.52668419449365,Gym
2083,Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West,43.6288408,-79.52099940000001,Burrito Boyz,43.62665661432599,-79.52634931800284,Burrito Place
2084,Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood,43.6435152,-79.57720079999999,LCBO,43.642098691959625,-79.5765915607928,Liquor Store
2085,Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood,43.6435152,-79.57720079999999,Starbucks,43.641312,-79.576924,Coffee Shop
2086,Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood,43.6435152,-79.57720079999999,The Beer Store,43.6413126,-79.5769248,Beer Store
2087,Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood,43.6435152,-79.57720079999999,Shoppers Drug Mart,43.641312,-79.576924,Cosmetics Shop
2088,Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood,43.6435152,-79.57720079999999,Pizza Hut,43.64184465713319,-79.5765560607079,Pizza Place
2089,Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood,43.6435152,-79.57720079999999,Cafe Sympatico,43.641820470953256,-79.57672066335874,Café
2090,Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood,43.6435152,-79.57720079999999,Hasty Market,43.641870640831144,-79.5763695106309,Convenience Store
2091,Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Wood,43.6435152,-79.57720079999999,Pet Valu,43.64166745232465,-79.57704986776474,Pet Store
2092,Humber Summit,43.7563033,-79.56596329999999,Pizza Monza,43.7550425265422,-79.56719521010014,Pizza Place
2093,Humber Summit,43.7563033,-79.56596329999999,The Famous Mama Mia,43.75882,-79.570637,Empanada Restaurant
2094,Humberlea / Emery,43.7247659,-79.53224240000002,Strathburn Park,43.721765047523654,-79.53285448549357,Baseball Field
2095,Humberlea / Emery,43.7247659,-79.53224240000002,Triple A,43.722412,-79.528716,Food Service
2096,Weston,43.706876,-79.51818840000001,Elm Park,43.70613889238497,-79.51586870967138,Park
2097,Weston,43.706876,-79.51818840000001,Grattan Park,43.70622161954314,-79.52170483861298,Park
2098,Weston,43.706876,-79.51818840000001,Olympic convenience store,43.70448603955921,-79.51578933384089,Convenience Store
2099,Westmount,43.696319,-79.53224240000002,Mayflower Chinese Food,43.69275315666511,-79.53156594082111,Chinese Restaurant
